Tipo;BancoId;ContaId;Data;Valor
S;1;2101;01/02/2024;-3004917,37
S;1;2103;01/02/2024;-14891,1
S;1;2106;01/02/2024;-2950,68
S;1;2109;01/02/2024;-956,91
S;1;2108;01/02/2024;-2083,25
S;1;2110;01/02/2024;-572,16
S;1;2112;01/02/2024;-116,68
S;1;2111;01/02/2024;-228,91
S;1;2302;01/02/2024;-1410,75
E;1;1201;01/02/2024;23061,19
E;1;1202;01/02/2024;0
S;1;2303;01/02/2024;0
E;2;1101;01/02/2024;259123,98
S;2;2107;01/02/2024;-79,46
S;2;2201;01/02/2024;-582867,48
S;2;2202;01/02/2024;-216923,64
S;2;2203;01/02/2024;-159322,84
S;2;2101;01/02/2024;-110465,68
S;2;2103;01/02/2024;-797,24
S;2;2106;01/02/2024;-166,47
S;2;2109;01/02/2024;-23,87
S;2;2108;01/02/2024;-88,33
S;2;2110;01/02/2024;-33,12
S;2;2112;01/02/2024;-6,73
S;2;2111;01/02/2024;-9,05
S;2;2302;01/02/2024;-66,16
E;2;1201;01/02/2024;1322,81
E;2;1202;01/02/2024;0
S;2;2303;01/02/2024;0
E;3;1101;01/02/2024;79011,61
S;3;2107;01/02/2024;-20,65
S;3;2201;01/02/2024;-169428,79
S;3;2202;01/02/2024;-51912,81
S;3;2203;01/02/2024;-39618,61
S;3;2101;01/02/2024;-22695,47
S;3;2103;01/02/2024;-284,2
S;3;2106;01/02/2024;-45,51
S;3;2109;01/02/2024;-8,05
S;3;2108;01/02/2024;-19,94
S;3;2110;01/02/2024;-3,86
S;3;2112;01/02/2024;-1,42
S;3;2111;01/02/2024;-1,62
S;3;2302;01/02/2024;-20,6
E;3;1201;01/02/2024;299,49
E;3;1202;01/02/2024;0
S;3;2303;01/02/2024;0
E;1;1101;02/02/2024;4325336,34
S;1;2107;02/02/2024;-2312,52
S;1;2101;02/02/2024;-3705094,82
S;1;2103;02/02/2024;-14909,87
S;1;2106;02/02/2024;-3089,12
S;1;2109;02/02/2024;-992,66
S;1;2108;02/02/2024;-2211,06
S;1;2110;02/02/2024;-695,46
S;1;2112;02/02/2024;-123,53
S;1;2111;02/02/2024;-225,38
S;1;2302;02/02/2024;-1325,34
E;1;1201;02/02/2024;20427,41
E;1;1202;02/02/2024;0
S;1;2303;02/02/2024;0
E;2;1101;02/02/2024;252784,86
S;2;2107;02/02/2024;-64,03
S;2;2101;02/02/2024;-130591,34
S;2;2103;02/02/2024;-937,05
S;2;2106;02/02/2024;-138,98
S;2;2109;02/02/2024;-31,45
S;2;2108;02/02/2024;-77,67
S;2;2110;02/02/2024;-32,53
S;2;2112;02/02/2024;-6,23
S;2;2111;02/02/2024;-7,72
S;2;2302;02/02/2024;-64,91
E;2;1201;02/02/2024;1331,8
E;2;1202;02/02/2024;0
S;2;2303;02/02/2024;0
E;3;1101;02/02/2024;64567,35
S;3;2107;02/02/2024;-22,8
S;3;2101;02/02/2024;-23859,75
S;3;2103;02/02/2024;-237,67
S;3;2106;02/02/2024;-51,5
S;3;2109;02/02/2024;-7,45
S;3;2108;02/02/2024;-18,47
S;3;2110;02/02/2024;-3,93
S;3;2112;02/02/2024;-1,71
S;3;2111;02/02/2024;-1,53
S;3;2302;02/02/2024;-23,2
E;3;1201;02/02/2024;358,81
E;3;1202;02/02/2024;0
S;3;2303;02/02/2024;0
E;1;1101;05/02/2024;4294593,02
S;1;2107;05/02/2024;-2247,33
S;1;2101;05/02/2024;-3789006,67
S;1;2103;05/02/2024;-13729,7
S;1;2106;05/02/2024;-3036,07
S;1;2109;05/02/2024;-947,5
S;1;2108;05/02/2024;-2062,49
S;1;2110;05/02/2024;-612,81
S;1;2112;05/02/2024;-157,1
S;1;2111;05/02/2024;-223,79
S;1;2302;05/02/2024;-1275,68
E;1;1201;05/02/2024;21881,13
E;1;1202;05/02/2024;0
S;1;2303;05/02/2024;0
E;2;1101;05/02/2024;256368,41
S;2;2107;05/02/2024;-73,84
S;2;2101;05/02/2024;-112077,77
S;2;2103;05/02/2024;-1055,72
S;2;2106;05/02/2024;-144,26
S;2;2109;05/02/2024;-30,31
S;2;2108;05/02/2024;-75,33
S;2;2110;05/02/2024;-25,58
S;2;2112;05/02/2024;-5,88
S;2;2111;05/02/2024;-7,63
S;2;2302;05/02/2024;-68,07
E;2;1201;05/02/2024;1087,75
E;2;1202;05/02/2024;0
S;2;2303;05/02/2024;0
E;3;1101;05/02/2024;61132,88
S;3;2107;05/02/2024;-22,87
S;3;2101;05/02/2024;-23882,55
S;3;2103;05/02/2024;-237,39
S;3;2106;05/02/2024;-57,6
S;3;2109;05/02/2024;-9,11
S;3;2108;05/02/2024;-22,59
S;3;2110;05/02/2024;-3,73
S;3;2112;05/02/2024;-1,45
S;3;2111;05/02/2024;-1,48
S;3;2302;05/02/2024;-20,72
E;3;1201;05/02/2024;288,24
E;3;1202;05/02/2024;0
S;3;2303;05/02/2024;0
E;1;1101;06/02/2024;4405165,26
S;1;2107;06/02/2024;-2429,26
S;1;2401;06/02/2024;-1989585,89
S;1;2404;06/02/2024;-108236,99
S;1;2403;06/02/2024;-629675,86
S;1;2101;06/02/2024;-3034439,97
S;1;2103;06/02/2024;-19817,97
S;1;2106;06/02/2024;-4003,29
S;1;2109;06/02/2024;-873,51
S;1;2108;06/02/2024;-1995,98
S;1;2110;06/02/2024;-709,47
S;1;2112;06/02/2024;-152,93
S;1;2111;06/02/2024;-192,31
S;1;2302;06/02/2024;-1546,15
E;1;1201;06/02/2024;22007,97
E;1;1202;06/02/2024;0
S;1;2303;06/02/2024;0
S;1;2402;06/02/2024;-857348,25
E;2;1101;06/02/2024;233749,91
S;2;2107;06/02/2024;-66,02
S;2;2401;06/02/2024;-66979,13
S;2;2404;06/02/2024;-4070,99
S;2;2403;06/02/2024;-23881,39
S;2;2101;06/02/2024;-124557,79
S;2;2103;06/02/2024;-1017,18
S;2;2106;06/02/2024;-162,59
S;2;2109;06/02/2024;-24,62
S;2;2108;06/02/2024;-91,01
S;2;2110;06/02/2024;-32,75
S;2;2112;06/02/2024;-7,09
S;2;2111;06/02/2024;-7,6
S;2;2302;06/02/2024;-49,84
E;2;1201;06/02/2024;1152,89
E;2;1202;06/02/2024;0
S;2;2303;06/02/2024;0
S;2;2402;06/02/2024;-42287,98
E;3;1101;06/02/2024;70988,9
S;3;2107;06/02/2024;-24,84
S;3;2401;06/02/2024;-16358,73
S;3;2404;06/02/2024;-1251,1
S;3;2403;06/02/2024;-4491,96
S;3;2101;06/02/2024;-23368,17
S;3;2103;06/02/2024;-261,11
S;3;2106;06/02/2024;-52,51
S;3;2109;06/02/2024;-9,53
S;3;2108;06/02/2024;-22,75
S;3;2110;06/02/2024;-3,77
S;3;2112;06/02/2024;-1,29
S;3;2111;06/02/2024;-1,2
S;3;2302;06/02/2024;-23,63
E;3;1201;06/02/2024;273,43
E;3;1202;06/02/2024;0
S;3;2303;06/02/2024;0
S;3;2402;06/02/2024;-11274,89
E;1;1101;07/02/2024;4477624,67
S;1;2107;07/02/2024;-2269,43
S;1;2101;07/02/2024;-2658140,43
S;1;2103;07/02/2024;-19176,79
S;1;2106;07/02/2024;-3878,84
S;1;2109;07/02/2024;-795,13
S;1;2108;07/02/2024;-2086,62
S;1;2110;07/02/2024;-651,26
S;1;2112;07/02/2024;-111,82
S;1;2111;07/02/2024;-205,24
S;1;2302;07/02/2024;-1274,08
E;1;1201;07/02/2024;22336,72
S;1;2301;07/02/2024;-534619,12
E;1;1202;07/02/2024;0
S;1;2303;07/02/2024;0
E;2;1101;07/02/2024;248273
S;2;2107;07/02/2024;-84,52
S;2;2101;07/02/2024;-108778,17
S;2;2103;07/02/2024;-827,92
S;2;2106;07/02/2024;-165,38
S;2;2109;07/02/2024;-33,09
S;2;2108;07/02/2024;-73,12
S;2;2110;07/02/2024;-28,25
S;2;2112;07/02/2024;-6,36
S;2;2111;07/02/2024;-9,12
S;2;2302;07/02/2024;-64,74
E;2;1201;07/02/2024;1098,43
S;2;2301;07/02/2024;-21937,95
E;2;1202;07/02/2024;0
S;2;2303;07/02/2024;0
E;3;1101;07/02/2024;70512,99
S;3;2107;07/02/2024;-19,75
S;3;2101;07/02/2024;-26007,66
S;3;2103;07/02/2024;-250,47
S;3;2106;07/02/2024;-47,56
S;3;2109;07/02/2024;-9,12
S;3;2108;07/02/2024;-26,93
S;3;2110;07/02/2024;-4,3
S;3;2112;07/02/2024;-1,2
S;3;2111;07/02/2024;-1,29
S;3;2302;07/02/2024;-22,34
E;3;1201;07/02/2024;312,72
S;3;2301;07/02/2024;-4125,11
E;3;1202;07/02/2024;0
S;3;2303;07/02/2024;0
E;1;1101;08/02/2024;4398077,99
S;1;2107;08/02/2024;-2287,25
S;1;2101;08/02/2024;-3431050,1
S;1;2103;08/02/2024;-17112,42
S;1;2106;08/02/2024;-2847,39
S;1;2109;08/02/2024;-765,47
S;1;2108;08/02/2024;-1592,43
S;1;2110;08/02/2024;-764,7
S;1;2112;08/02/2024;-124,58
S;1;2111;08/02/2024;-244,7
S;1;2302;08/02/2024;-1848,65
E;1;1201;08/02/2024;21047,77
E;1;1202;08/02/2024;0
S;1;2303;08/02/2024;0
E;2;1101;08/02/2024;208625,55
S;2;2107;08/02/2024;-78,37
S;2;2101;08/02/2024;-140570,14
S;2;2103;08/02/2024;-1011,14
S;2;2106;08/02/2024;-174,63
S;2;2109;08/02/2024;-31,87
S;2;2108;08/02/2024;-79,66
S;2;2110;08/02/2024;-26,43
S;2;2112;08/02/2024;-7,09
S;2;2111;08/02/2024;-8,06
S;2;2302;08/02/2024;-69,49
E;2;1201;08/02/2024;1265,98
E;2;1202;08/02/2024;0
S;2;2303;08/02/2024;0
E;3;1101;08/02/2024;65264,49
S;3;2107;08/02/2024;-24,95
S;3;2101;08/02/2024;-28056,21
S;3;2103;08/02/2024;-242,9
S;3;2106;08/02/2024;-57,75
S;3;2109;08/02/2024;-8,44
S;3;2108;08/02/2024;-24,41
S;3;2110;08/02/2024;-4,41
S;3;2112;08/02/2024;-1,78
S;3;2111;08/02/2024;-1,31
S;3;2302;08/02/2024;-23,46
E;3;1201;08/02/2024;354,48
E;3;1202;08/02/2024;0
S;3;2303;08/02/2024;0
E;1;1101;09/02/2024;4301824,1
S;1;2107;09/02/2024;-2219,34
S;1;2101;09/02/2024;-3313940,39
S;1;2103;09/02/2024;-17610,06
S;1;2106;09/02/2024;-3003,56
S;1;2109;09/02/2024;-748,97
S;1;2108;09/02/2024;-2051,87
S;1;2110;09/02/2024;-761,17
S;1;2112;09/02/2024;-157,45
S;1;2111;09/02/2024;-221,87
S;1;2302;09/02/2024;-1759,96
E;1;1201;09/02/2024;23580,2
E;1;1202;09/02/2024;0
S;1;2303;09/02/2024;0
S;1;2502;09/02/2024;-151372,63
E;2;1101;09/02/2024;243405,94
S;2;2107;09/02/2024;-83,83
S;2;2101;09/02/2024;-109019,72
S;2;2103;09/02/2024;-1086,67
S;2;2106;09/02/2024;-177,35
S;2;2109;09/02/2024;-26,75
S;2;2108;09/02/2024;-65,91
S;2;2110;09/02/2024;-27,24
S;2;2112;09/02/2024;-5,72
S;2;2111;09/02/2024;-8,69
S;2;2302;09/02/2024;-71,14
E;2;1201;09/02/2024;1357,57
E;2;1202;09/02/2024;0
S;2;2303;09/02/2024;0
S;2;2502;09/02/2024;-5687,08
E;3;1101;09/02/2024;71502,15
S;3;2107;09/02/2024;-22,33
S;3;2101;09/02/2024;-28522,28
S;3;2103;09/02/2024;-276,22
S;3;2106;09/02/2024;-44,56
S;3;2109;09/02/2024;-7,79
S;3;2108;09/02/2024;-23,24
S;3;2110;09/02/2024;-4,4
S;3;2112;09/02/2024;-1,21
S;3;2111;09/02/2024;-1,21
S;3;2302;09/02/2024;-23,77
E;3;1201;09/02/2024;287,55
E;3;1202;09/02/2024;0
S;3;2303;09/02/2024;0
S;3;2502;09/02/2024;-1815,37
E;1;1101;12/02/2024;4378369,01
S;1;2107;12/02/2024;-2416,95
S;1;2101;12/02/2024;-2952240,38
S;1;2103;12/02/2024;-18934,29
S;1;2106;12/02/2024;-3256,97
S;1;2109;12/02/2024;-952,14
S;1;2108;12/02/2024;-1629,16
S;1;2110;12/02/2024;-625,96
S;1;2112;12/02/2024;-136,63
S;1;2111;12/02/2024;-242,23
S;1;2302;12/02/2024;-1728,32
E;1;1201;12/02/2024;25505,05
E;1;1202;12/02/2024;0
S;1;2303;12/02/2024;0
E;2;1101;12/02/2024;196040,25
S;2;2107;12/02/2024;-84,35
S;2;2101;12/02/2024;-134174,26
S;2;2103;12/02/2024;-984,6
S;2;2106;12/02/2024;-194,74
S;2;2109;12/02/2024;-29,32
S;2;2108;12/02/2024;-81,26
S;2;2110;12/02/2024;-26,41
S;2;2112;12/02/2024;-5,22
S;2;2111;12/02/2024;-8,55
S;2;2302;12/02/2024;-53,2
E;2;1201;12/02/2024;1000,44
E;2;1202;12/02/2024;0
S;2;2303;12/02/2024;0
E;3;1101;12/02/2024;77571,98
S;3;2107;12/02/2024;-20,79
S;3;2101;12/02/2024;-24667,21
S;3;2103;12/02/2024;-225,36
S;3;2106;12/02/2024;-43,93
S;3;2109;12/02/2024;-6,69
S;3;2108;12/02/2024;-26,98
S;3;2110;12/02/2024;-4,61
S;3;2112;12/02/2024;-1,67
S;3;2111;12/02/2024;-1,55
S;3;2302;12/02/2024;-23,1
E;3;1201;12/02/2024;347,69
E;3;1202;12/02/2024;0
S;3;2303;12/02/2024;0
E;1;1101;13/02/2024;4367876,36
S;1;2107;13/02/2024;-2294,27
S;1;2101;13/02/2024;-2637028,6
S;1;2103;13/02/2024;-14573,46
S;1;2106;13/02/2024;-3034,45
S;1;2109;13/02/2024;-700,01
S;1;2108;13/02/2024;-1741,17
S;1;2110;13/02/2024;-648,57
S;1;2112;13/02/2024;-129,25
S;1;2111;13/02/2024;-184,73
S;1;2302;13/02/2024;-1663,52
E;1;1201;13/02/2024;29238,39
E;1;1202;13/02/2024;0
S;1;2303;13/02/2024;0
E;2;1101;13/02/2024;234957,07
S;2;2107;13/02/2024;-66,54
S;2;2101;13/02/2024;-131935,73
S;2;2103;13/02/2024;-948,12
S;2;2106;13/02/2024;-157,5
S;2;2109;13/02/2024;-28,83
S;2;2108;13/02/2024;-64,85
S;2;2110;13/02/2024;-22,99
S;2;2112;13/02/2024;-6,11
S;2;2111;13/02/2024;-8,64
S;2;2302;13/02/2024;-49,71
E;2;1201;13/02/2024;1292,77
E;2;1202;13/02/2024;0
S;2;2303;13/02/2024;0
E;3;1101;13/02/2024;63281,94
S;3;2107;13/02/2024;-22,81
S;3;2101;13/02/2024;-25239,88
S;3;2103;13/02/2024;-226,23
S;3;2106;13/02/2024;-52,27
S;3;2109;13/02/2024;-7,17
S;3;2108;13/02/2024;-18,46
S;3;2110;13/02/2024;-4,2
S;3;2112;13/02/2024;-1,35
S;3;2111;13/02/2024;-1,21
S;3;2302;13/02/2024;-17,34
E;3;1201;13/02/2024;245,73
E;3;1202;13/02/2024;0
S;3;2303;13/02/2024;0
E;1;1101;14/02/2024;4134199,85
S;1;2107;14/02/2024;-2355,75
S;1;2101;14/02/2024;-2894648,2
S;1;2103;14/02/2024;-18759,15
S;1;2102;14/02/2024;-1215517,98
S;1;2106;14/02/2024;-3000,79
S;1;2109;14/02/2024;-979,11
S;1;2108;14/02/2024;-2197,24
S;1;2110;14/02/2024;-576,7
S;1;2112;14/02/2024;-138,43
S;1;2111;14/02/2024;-229,38
S;1;2302;14/02/2024;-1796,61
E;1;1201;14/02/2024;25261,74
E;1;1202;14/02/2024;0
S;1;2303;14/02/2024;0
E;2;1101;14/02/2024;209582,86
S;2;2107;14/02/2024;-80,38
S;2;2101;14/02/2024;-102872,99
S;2;2103;14/02/2024;-1121,05
S;2;2102;14/02/2024;-55634,3
S;2;2106;14/02/2024;-188,99
S;2;2109;14/02/2024;-27,62
S;2;2108;14/02/2024;-89,2
S;2;2110;14/02/2024;-29,71
S;2;2112;14/02/2024;-5,31
S;2;2111;14/02/2024;-9,86
S;2;2302;14/02/2024;-51,66
E;2;1201;14/02/2024;1191,75
E;2;1202;14/02/2024;0
S;2;2303;14/02/2024;0
E;3;1101;14/02/2024;73870,82
S;3;2107;14/02/2024;-20,25
S;3;2101;14/02/2024;-29670,99
S;3;2103;14/02/2024;-247,55
S;3;2102;14/02/2024;-14192,32
S;3;2106;14/02/2024;-43,75
S;3;2109;14/02/2024;-8,77
S;3;2108;14/02/2024;-20,11
S;3;2110;14/02/2024;-4,86
S;3;2112;14/02/2024;-1,53
S;3;2111;14/02/2024;-1,74
S;3;2302;14/02/2024;-20,87
E;3;1201;14/02/2024;266,59
E;3;1202;14/02/2024;0
S;3;2303;14/02/2024;0
E;1;1101;15/02/2024;4103719,22
S;1;2107;15/02/2024;-2415,29
S;1;2101;15/02/2024;-2746052,92
S;1;2103;15/02/2024;-20124,79
S;1;2106;15/02/2024;-3306,69
S;1;2109;15/02/2024;-829,98
S;1;2108;15/02/2024;-1582,84
S;1;2110;15/02/2024;-740,44
S;1;2112;15/02/2024;-121,18
S;1;2111;15/02/2024;-226,36
S;1;2302;15/02/2024;-1529,35
E;1;1201;15/02/2024;28935,36
E;1;1202;15/02/2024;0
S;1;2303;15/02/2024;0
E;2;1101;15/02/2024;232025,17
S;2;2107;15/02/2024;-82,21
S;2;2101;15/02/2024;-128664,64
S;2;2103;15/02/2024;-1135,99
S;2;2106;15/02/2024;-161,36
S;2;2109;15/02/2024;-28,5
S;2;2108;15/02/2024;-87,92
S;2;2110;15/02/2024;-27,21
S;2;2112;15/02/2024;-7,24
S;2;2111;15/02/2024;-6,68
S;2;2302;15/02/2024;-68,9
E;2;1201;15/02/2024;1053,88
E;2;1202;15/02/2024;0
S;2;2303;15/02/2024;0
E;3;1101;15/02/2024;65035,49
S;3;2107;15/02/2024;-22,8
S;3;2101;15/02/2024;-30982
S;3;2103;15/02/2024;-214,37
S;3;2106;15/02/2024;-44,68
S;3;2109;15/02/2024;-7,7
S;3;2108;15/02/2024;-19,29
S;3;2110;15/02/2024;-4,64
S;3;2112;15/02/2024;-1,33
S;3;2111;15/02/2024;-1,74
S;3;2302;15/02/2024;-19,29
E;3;1201;15/02/2024;284,02
E;3;1202;15/02/2024;0
S;3;2303;15/02/2024;0
E;1;1101;16/02/2024;4301472,09
S;1;2107;16/02/2024;-2345,23
S;1;2101;16/02/2024;-3692469,78
S;1;2103;16/02/2024;-17496,27
S;1;2106;16/02/2024;-3851,24
S;1;2109;16/02/2024;-861,6
S;1;2108;16/02/2024;-1958,22
S;1;2110;16/02/2024;-542,41
S;1;2112;16/02/2024;-111,46
S;1;2111;16/02/2024;-200,38
S;1;2302;16/02/2024;-1761,02
E;1;1201;16/02/2024;20195,65
E;1;1202;16/02/2024;0
S;1;2303;16/02/2024;0
E;2;1101;16/02/2024;204923,05
S;2;2107;16/02/2024;-83,59
S;2;2101;16/02/2024;-135281,16
S;2;2103;16/02/2024;-1044,46
S;2;2106;16/02/2024;-184,78
S;2;2109;16/02/2024;-23,93
S;2;2108;16/02/2024;-76,69
S;2;2110;16/02/2024;-27,74
S;2;2112;16/02/2024;-5,39
S;2;2111;16/02/2024;-9,48
S;2;2302;16/02/2024;-67,53
E;2;1201;16/02/2024;1147,7
E;2;1202;16/02/2024;0
S;2;2303;16/02/2024;0
E;3;1101;16/02/2024;66248,08
S;3;2107;16/02/2024;-25,06
S;3;2101;16/02/2024;-23586,5
S;3;2103;16/02/2024;-248,53
S;3;2106;16/02/2024;-40,16
S;3;2109;16/02/2024;-7,08
S;3;2108;16/02/2024;-20,91
S;3;2110;16/02/2024;-3,5
S;3;2112;16/02/2024;-1,48
S;3;2111;16/02/2024;-1,68
S;3;2302;16/02/2024;-18,03
E;3;1201;16/02/2024;295,02
E;3;1202;16/02/2024;0
S;3;2303;16/02/2024;0
E;1;1101;19/02/2024;4445540,58
S;1;2107;19/02/2024;-2325,82
S;1;2101;19/02/2024;-2824732,43
S;1;2103;19/02/2024;-19460,17
S;1;2104;19/02/2024;-328968,12
S;1;2106;19/02/2024;-3020,24
S;1;2109;19/02/2024;-780,17
S;1;2108;19/02/2024;-1622,91
S;1;2110;19/02/2024;-610,63
S;1;2112;19/02/2024;-152,48
S;1;2111;19/02/2024;-175,11
S;1;2302;19/02/2024;-1525,83
E;1;1201;19/02/2024;22124,93
E;1;1202;19/02/2024;0
S;1;2303;19/02/2024;0
E;2;1101;19/02/2024;254442,26
S;2;2107;19/02/2024;-79,64
S;2;2101;19/02/2024;-108567,97
S;2;2103;19/02/2024;-1008,09
S;2;2104;19/02/2024;-13006,85
S;2;2106;19/02/2024;-186,89
S;2;2109;19/02/2024;-28,6
S;2;2108;19/02/2024;-68,53
S;2;2110;19/02/2024;-23,18
S;2;2112;19/02/2024;-7,08
S;2;2111;19/02/2024;-9,85
S;2;2302;19/02/2024;-73,59
E;2;1201;19/02/2024;1101,13
E;2;1202;19/02/2024;0
S;2;2303;19/02/2024;0
E;3;1101;19/02/2024;78007,18
S;3;2107;19/02/2024;-25,12
S;3;2101;19/02/2024;-24947,76
S;3;2103;19/02/2024;-236,8
S;3;2104;19/02/2024;-4294,17
S;3;2106;19/02/2024;-53,31
S;3;2109;19/02/2024;-6,96
S;3;2108;19/02/2024;-27,01
S;3;2110;19/02/2024;-3,56
S;3;2112;19/02/2024;-1,3
S;3;2111;19/02/2024;-1,22
S;3;2302;19/02/2024;-23,58
E;3;1201;19/02/2024;364,42
E;3;1202;19/02/2024;0
S;3;2303;19/02/2024;0
E;1;1101;20/02/2024;4164550,94
S;1;2107;20/02/2024;-2222,3
S;1;2101;20/02/2024;-3452221,54
S;1;2103;20/02/2024;-14522,01
S;1;2106;20/02/2024;-3444,95
S;1;2109;20/02/2024;-776,41
S;1;2108;20/02/2024;-1707,58
S;1;2110;20/02/2024;-546,89
S;1;2112;20/02/2024;-123,69
S;1;2111;20/02/2024;-199,04
S;1;2302;20/02/2024;-1794,57
E;1;1201;20/02/2024;24128,45
E;1;1202;20/02/2024;0
S;1;2303;20/02/2024;0
S;1;2501;20/02/2024;-245309,99
E;2;1101;20/02/2024;194791,86
S;2;2107;20/02/2024;-74,79
S;2;2101;20/02/2024;-132940,22
S;2;2103;20/02/2024;-804,14
S;2;2106;20/02/2024;-150,56
S;2;2109;20/02/2024;-33,71
S;2;2108;20/02/2024;-88,93
S;2;2110;20/02/2024;-22,92
S;2;2112;20/02/2024;-6,85
S;2;2111;20/02/2024;-7,59
S;2;2302;20/02/2024;-63,49
E;2;1201;20/02/2024;1289,72
E;2;1202;20/02/2024;0
S;2;2303;20/02/2024;0
S;2;2501;20/02/2024;-12306,78
E;3;1101;20/02/2024;63867,3
S;3;2107;20/02/2024;-21,29
S;3;2101;20/02/2024;-24366,12
S;3;2103;20/02/2024;-245,38
S;3;2106;20/02/2024;-55,34
S;3;2109;20/02/2024;-8,59
S;3;2108;20/02/2024;-24,97
S;3;2110;20/02/2024;-4,4
S;3;2112;20/02/2024;-1,74
S;3;2111;20/02/2024;-1,59
S;3;2302;20/02/2024;-16,76
E;3;1201;20/02/2024;278,43
E;3;1202;20/02/2024;0
S;3;2303;20/02/2024;0
S;3;2501;20/02/2024;-3649,88
E;1;1101;21/02/2024;4515383,07
S;1;2107;21/02/2024;-2335,16
S;1;2101;21/02/2024;-3070756,34
S;1;2103;21/02/2024;-17162,14
S;1;2106;21/02/2024;-3032,01
S;1;2109;21/02/2024;-810,59
S;1;2108;21/02/2024;-2023,55
S;1;2110;21/02/2024;-702,27
S;1;2112;21/02/2024;-131,74
S;1;2111;21/02/2024;-238,97
S;1;2302;21/02/2024;-1693,77
E;1;1201;21/02/2024;22105,77
E;1;1202;21/02/2024;0
S;1;2303;21/02/2024;0
E;2;1101;21/02/2024;211061,38
S;2;2107;21/02/2024;-71,36
S;2;2101;21/02/2024;-103599,04
S;2;2103;21/02/2024;-1059,28
S;2;2106;21/02/2024;-175,45
S;2;2109;21/02/2024;-35,19
S;2;2108;21/02/2024;-86,75
S;2;2110;21/02/2024;-29,67
S;2;2112;21/02/2024;-6,4
S;2;2111;21/02/2024;-9,31
S;2;2302;21/02/2024;-51,84
E;2;1201;21/02/2024;924,83
E;2;1202;21/02/2024;0
S;2;2303;21/02/2024;0
E;3;1101;21/02/2024;70353,33
S;3;2107;21/02/2024;-22,37
S;3;2101;21/02/2024;-31447,62
S;3;2103;21/02/2024;-222,52
S;3;2106;21/02/2024;-53,65
S;3;2109;21/02/2024;-8,25
S;3;2108;21/02/2024;-21,99
S;3;2110;21/02/2024;-3,38
S;3;2112;21/02/2024;-1,55
S;3;2111;21/02/2024;-1,32
S;3;2302;21/02/2024;-18,76
E;3;1201;21/02/2024;249,11
E;3;1202;21/02/2024;0
S;3;2303;21/02/2024;0
E;1;1101;22/02/2024;4112473,98
S;1;2107;22/02/2024;-2321,74
S;1;2101;22/02/2024;-2615659,78
S;1;2103;22/02/2024;-16697,82
S;1;2106;22/02/2024;-3684,35
S;1;2109;22/02/2024;-885,52
S;1;2108;22/02/2024;-1841,45
S;1;2110;22/02/2024;-580,55
S;1;2112;22/02/2024;-112,82
S;1;2111;22/02/2024;-181,73
S;1;2302;22/02/2024;-1605,27
E;1;1201;22/02/2024;29388,63
E;1;1202;22/02/2024;0
S;1;2303;22/02/2024;0
E;2;1101;22/02/2024;244106,37
S;2;2107;22/02/2024;-75,35
S;2;2101;22/02/2024;-101350,15
S;2;2103;22/02/2024;-1102,97
S;2;2106;22/02/2024;-173,55
S;2;2109;22/02/2024;-30,8
S;2;2108;22/02/2024;-78,21
S;2;2110;22/02/2024;-33,69
S;2;2112;22/02/2024;-4,99
S;2;2111;22/02/2024;-7,28
S;2;2302;22/02/2024;-51,97
E;2;1201;22/02/2024;922,41
E;2;1202;22/02/2024;0
S;2;2303;22/02/2024;0
E;3;1101;22/02/2024;74509,81
S;3;2107;22/02/2024;-23,05
S;3;2101;22/02/2024;-22199,2
S;3;2103;22/02/2024;-211,83
S;3;2106;22/02/2024;-57,11
S;3;2109;22/02/2024;-9,4
S;3;2108;22/02/2024;-20,94
S;3;2110;22/02/2024;-3,6
S;3;2112;22/02/2024;-1,65
S;3;2111;22/02/2024;-1,67
S;3;2302;22/02/2024;-19,14
E;3;1201;22/02/2024;280,66
E;3;1202;22/02/2024;0
S;3;2303;22/02/2024;0
E;1;1101;23/02/2024;4283653,75
S;1;2107;23/02/2024;-2213,54
S;1;2101;23/02/2024;-2680323,5
S;1;2103;23/02/2024;-20496,08
S;1;2106;23/02/2024;-4021,76
S;1;2109;23/02/2024;-822,45
S;1;2108;23/02/2024;-1828,67
S;1;2105;23/02/2024;-94400,59
S;1;2110;23/02/2024;-553,71
S;1;2112;23/02/2024;-157,98
S;1;2111;23/02/2024;-181,25
S;1;2302;23/02/2024;-1783,52
E;1;1201;23/02/2024;24515,12
E;1;1202;23/02/2024;0
S;1;2303;23/02/2024;0
E;2;1101;23/02/2024;234722,05
S;2;2107;23/02/2024;-68,73
S;2;2101;23/02/2024;-138476,82
S;2;2103;23/02/2024;-898,21
S;2;2106;23/02/2024;-180,32
S;2;2109;23/02/2024;-25,27
S;2;2108;23/02/2024;-82,35
S;2;2105;23/02/2024;-3680,85
S;2;2110;23/02/2024;-31,03
S;2;2112;23/02/2024;-5,55
S;2;2111;23/02/2024;-9,03
S;2;2302;23/02/2024;-68,51
E;2;1201;23/02/2024;1084,31
E;2;1202;23/02/2024;0
S;2;2303;23/02/2024;0
E;3;1101;23/02/2024;67694,61
S;3;2107;23/02/2024;-21,28
S;3;2101;23/02/2024;-26922,46
S;3;2103;23/02/2024;-240,8
S;3;2106;23/02/2024;-46,36
S;3;2109;23/02/2024;-7,05
S;3;2108;23/02/2024;-23,82
S;3;2105;23/02/2024;-834,08
