ClienteId;Sexo;DataNascimento
89866;1;21/04/1998
89867;2;16/09/1980
89868;1;22/04/1992
89869;2;07/07/1998
89870;1;31/05/1992
89871;1;02/01/1990
89872;2;11/06/1986
89873;1;15/01/1980
89874;2;24/09/1987
89875;1;14/12/1986
89876;1;01/10/1998
89877;2;29/05/1980
89878;1;02/02/2001
89879;2;27/01/1988
89880;1;10/02/1990
89881;1;11/10/1987
89882;1;23/01/1992
89883;2;29/09/1993
89884;2;18/10/1989
89885;2;02/01/1997
89886;1;13/08/2002
89887;1;03/09/1980
89888;1;12/08/1985
89889;2;15/01/1986
89890;1;21/12/2002
89891;2;20/03/2000
89892;1;14/09/2002
89893;2;16/07/1991
89894;2;22/07/1995
89895;2;08/07/1980
89896;1;12/10/1991
89897;2;15/10/1994
89898;1;29/05/1992
89899;1;05/10/1993
89900;2;03/07/1985
89901;1;15/07/1985
89902;2;16/09/1998
89903;1;03/09/2001
89904;1;18/02/1990
89905;2;17/05/1991
89906;1;08/01/1995
89907;1;22/01/1982
89908;1;26/06/1980
89909;2;21/12/1988
89910;1;20/11/1989
89911;2;30/08/1984
89912;2;20/12/2002
89913;2;15/12/1992
89914;2;20/11/1982
89915;2;29/09/1999
89916;1;03/05/1998
89917;1;25/03/1984
89918;1;18/06/1998
89919;2;12/03/1995
89920;2;07/06/1991
89921;1;12/05/1982
89922;2;09/05/1992
89923;1;23/11/1992
89924;1;24/02/1999
89925;1;10/06/1999
89926;1;18/03/1990
89927;2;07/11/1987
89928;1;13/10/1990
89929;2;20/01/1982
89930;1;24/02/1993
89931;2;03/11/1982
89932;2;22/04/2001
89933;2;01/12/1993
89934;1;05/10/1982
89935;1;13/12/1987
89936;1;15/07/1987
89937;2;20/02/1986
89938;1;06/11/1989
89939;2;31/10/1991
89940;1;21/08/1982
89941;1;10/03/1993
89942;1;27/12/1997
89943;1;09/05/1990
89944;2;24/01/1994
89945;1;07/07/1994
89946;2;07/03/1985
89947;1;18/05/1985
89948;1;21/06/1984
89949;1;26/05/1985
89950;2;15/03/1993
89951;2;29/05/1981
89952;1;09/09/1988
89953;2;11/02/1985
89954;2;06/07/1990
89955;2;02/09/1994
89956;1;29/05/1982
89957;1;02/02/1995
89958;2;03/08/2001
89959;1;06/06/1996
89960;2;05/09/1991
89961;1;03/09/1981
89962;2;10/11/1984
89963;1;30/09/1980
89964;2;14/10/2000
89965;1;23/02/1988
89966;1;26/04/2000
89967;1;26/09/1988
89968;2;24/05/2000
89969;2;30/06/1986
89970;2;19/07/1995
89971;2;01/02/1996
89972;1;09/12/1990
89973;1;19/02/1999
89974;1;06/01/1996
89975;2;06/02/1990
89976;2;27/09/2001
89977;1;14/04/1990
89978;1;12/10/1982
89979;1;04/02/1988
89980;2;21/10/1999
89981;1;20/05/1995
89982;2;25/06/2000
89983;1;12/04/1981
89984;2;01/09/1988
89985;1;26/05/1997
89986;1;11/09/1993
89987;1;26/04/1994
89988;2;09/04/1981
89989;2;23/07/1982
89990;2;08/11/1989
89991;2;31/12/1995
89992;2;30/10/1999
89993;2;27/03/1980
89994;2;23/07/2002
89995;1;15/06/1992
89996;2;04/02/1988
89997;2;15/01/1983
89998;1;03/04/1986
89999;1;16/05/1987
90000;2;07/11/1988
90001;2;13/05/1990
90002;1;26/07/1988
90003;2;08/05/1989
90004;1;03/05/1987
90005;1;25/05/1993
90006;1;11/02/1995
90007;2;09/02/1988
90008;2;15/05/1987
90009;1;23/03/1985
90010;2;05/11/1983
90011;1;26/03/1991
90012;1;03/07/2000
90013;2;29/05/1984
90014;2;19/10/1998
90015;2;22/08/1990
90016;2;13/01/2001
90017;1;04/08/1997
90018;1;12/12/1987
90019;1;29/07/1999
90020;1;10/02/1993
90021;2;23/03/1989
90022;2;16/01/2002
90023;2;08/05/1984
90024;2;28/08/1981
90025;2;16/10/1992
90026;2;25/12/1999
90027;2;22/10/1983
90028;1;19/04/1982
90029;2;26/09/1987
90030;2;15/11/1985
90031;2;28/05/2001
90032;1;14/08/2000
90033;2;04/09/2001
90034;1;10/05/1986
90035;2;05/09/2000
90036;1;25/01/1994
90037;2;06/09/2000
90038;2;10/12/1990
90039;2;17/08/1989
90040;2;28/08/1984
90041;1;21/04/1990
90042;1;19/04/1986
90043;2;19/12/1991
90044;1;30/01/1994
90045;1;18/06/1988
90046;2;23/09/2002
90047;1;22/06/1981
90048;2;14/09/1989
90049;2;07/06/2002
90050;2;10/09/1990
90051;1;22/01/1984
90052;2;10/10/1987
90053;1;20/01/1989
90054;2;25/10/1982
90055;2;10/01/1999
90056;2;30/07/1994
90057;1;06/09/1993
90058;1;01/11/1992
90059;1;30/12/1995
90060;2;05/11/1995
90061;2;12/04/1985
90062;2;09/11/1980
90063;1;31/10/1995
90064;2;13/01/1995
90065;1;05/01/1993
90066;2;13/07/1982
90067;1;22/01/1985
90068;2;28/12/1992
90069;1;12/06/1991
90070;2;18/02/1997
90071;1;02/01/1989
90072;1;31/12/2000
90073;2;23/01/1995
90074;1;21/07/1997
90075;2;22/08/1998
90076;1;30/11/1998
90077;1;07/02/1987
90078;2;20/07/1985
90079;2;30/10/1986
90080;2;28/01/1981
90081;2;10/01/2002
90082;2;18/09/1994
90083;1;18/02/1981
90084;2;31/08/1997
90085;1;11/06/1981
90086;1;21/10/1994
90087;2;01/08/1990
90088;1;23/01/1982
90089;2;15/06/1992
90090;2;14/05/1984
90091;2;18/11/1998
90092;2;05/12/1980
90093;1;21/02/1987
90094;2;09/07/2000
90095;1;29/07/1996
90096;1;08/09/1994
90097;1;22/03/2002
90098;2;27/12/1990
90099;2;25/10/1998
90100;2;19/06/1982
90101;2;21/02/1990
90102;2;06/01/1983
90103;2;28/10/1981
90104;2;09/12/1997
90105;1;01/05/1985
90106;2;22/02/1990
90107;2;17/06/1992
90108;1;14/04/1988
90109;2;27/10/1986
90110;2;05/02/1993
90111;2;19/05/1993
90112;1;25/11/2000
90113;2;04/04/1980
90114;2;22/08/1993
90115;1;30/09/1988
90116;1;30/07/2002
90117;2;27/01/2002
90118;2;03/02/1980
90119;2;05/11/1980
90120;2;06/01/1990
90121;2;07/12/1984
90122;2;22/08/1987
90123;1;30/08/1989
90124;1;28/09/2001
90125;1;19/06/1988
90126;1;12/04/1981
90127;2;23/08/1985
90128;1;02/08/2001
90129;2;12/05/1992
90130;1;16/10/1994
90131;1;05/03/1993
90132;1;24/07/1991
90133;1;18/10/1987
90134;2;03/04/2000
90135;2;14/02/1988
90136;2;02/05/1998
90137;1;28/02/1995
90138;2;16/01/2000
90139;1;17/08/1999
90140;1;16/12/1986
90141;1;06/10/1980
90142;2;04/11/1993
90143;1;28/05/1994
90144;1;19/04/1997
90145;1;02/03/1984
90146;2;30/05/2000
90147;1;12/07/2000
90148;2;06/01/1990
90149;1;09/05/2002
90150;2;29/11/2002
90151;2;14/06/1991
90152;1;13/10/2001
90153;1;24/05/1990
90154;1;18/04/1991
90155;1;18/12/1990
90156;2;05/10/2000
90157;1;28/05/1998
90158;1;17/09/1987
90159;2;28/10/1989
90160;1;23/03/1983
90161;2;20/11/1999
90162;1;13/05/1981
90163;1;29/05/1986
90164;1;05/01/1990
90165;1;25/07/1985
90166;1;25/09/1984
90167;2;22/06/2001
90168;2;18/12/1992
90169;2;29/06/1987
90170;1;21/11/1990
90171;1;26/06/1981
90172;2;30/07/1998
90173;2;23/07/1996
90174;2;10/09/1993
90175;2;29/08/1999
90176;1;01/09/1996
90177;1;15/05/1981
90178;2;29/05/1984
90179;2;30/10/1980
90180;1;13/01/1994
90181;1;17/03/1980
90182;1;12/02/2002
90183;1;10/09/1984
90184;1;11/04/1985
90185;1;18/01/1998
90186;2;07/11/2001
90187;2;11/09/1981
90188;1;14/10/1994
90189;2;24/02/1998
90190;1;15/08/1993
90191;2;27/10/1984
90192;1;25/08/1999
90193;2;21/10/1980
90194;1;22/11/1984
90195;1;20/08/1998
90196;1;19/01/2001
90197;2;12/02/1986
90198;1;08/09/2001
90199;1;19/01/1982
90200;1;18/03/2002
90201;2;21/02/1990
90202;1;31/07/1984
90203;2;02/01/1989
90204;1;29/10/1998
90205;2;11/09/2002
90206;1;10/03/1984
90207;2;07/01/2001
90208;1;02/06/1982
90209;1;24/10/1991
90210;1;04/05/1983
90211;2;23/07/1997
90212;2;13/02/1991
90213;1;16/02/1994
90214;1;02/07/1988
90215;1;01/01/1986
90216;2;03/11/1983
90217;2;10/05/2001
90218;1;17/06/1998
90219;2;13/05/2000
90220;2;05/06/1980
90221;1;27/05/1993
90222;1;03/10/1992
90223;2;06/09/1998
90224;2;23/12/1988
90225;1;13/02/1994
90226;2;06/10/1980
90227;1;07/12/1988
90228;2;16/10/1981
90229;1;30/09/1981
90230;2;04/05/1990
90231;1;16/11/2000
90232;1;09/03/2002
90233;1;21/05/1998
90234;1;03/08/1981
90235;2;27/03/2000
90236;2;14/07/1986
90237;2;16/07/1991
90238;1;18/03/1987
90239;2;19/08/1985
90240;2;18/04/1994
90241;1;13/01/1988
90242;2;05/04/1997
90243;1;08/03/1998
90244;1;06/04/1997
90245;2;04/09/1996
90246;1;10/09/1987
90247;2;22/08/1997
90248;1;11/09/1986
90249;1;11/02/1987
90250;1;25/12/1986
90251;2;25/09/1984
90252;2;22/09/1998
90253;1;19/02/2000
90254;1;01/09/1980
90255;1;24/04/1998
90256;1;15/03/1992
90257;1;23/10/1983
90258;1;12/06/1999
90259;2;07/12/1992
90260;2;21/02/1980
90261;2;04/09/1987
90262;1;18/07/1988
90263;1;06/09/1989
90264;1;22/05/1997
90265;1;08/03/2002
90266;2;26/08/1990
90267;1;22/03/1990
90268;1;19/06/1992
90269;1;11/06/1987
90270;1;20/12/1984
90271;2;28/01/1988
90272;2;21/07/1989
90273;2;13/02/1994
90274;2;05/01/1985
90275;2;05/07/1984
90276;1;05/01/1999
90277;1;12/01/1987
90278;2;19/06/1983
90279;1;30/03/1994
90280;1;01/02/1998
90281;2;18/08/1989
90282;1;18/11/1992
90283;1;07/07/1989
90284;1;28/07/1988
90285;1;06/02/1992
90286;2;22/08/1992
90287;1;26/02/1988
90288;2;03/10/1984
90289;2;18/05/1995
90290;1;11/08/1997
90291;2;23/11/1985
90292;2;05/03/2001
90293;1;24/05/2002
90294;1;17/11/1987
90295;2;04/10/1989
90296;2;17/02/1990
90297;1;19/06/1996
90298;1;04/12/1996
90299;1;05/08/1986
90300;2;11/07/1987
90301;2;06/11/2001
90302;2;19/06/1997
90303;1;23/11/1983
90304;2;24/08/1990
90305;2;18/07/2002
90306;2;21/04/2002
90307;1;25/05/1995
90308;1;05/04/1982
90309;1;18/09/1993
90310;1;27/09/1994
90311;1;09/12/2002
90312;2;24/02/1992
90313;2;08/06/1989
90314;2;19/09/1991
90315;1;27/12/1996
90316;1;04/12/1981
90317;2;08/06/1993
90318;2;24/06/1982
90319;2;29/08/1987
90320;2;12/12/1987
90321;1;19/12/1997
90322;2;11/03/1980
90323;2;02/10/1982
90324;1;20/07/2001
90325;2;04/08/1997
90326;1;30/05/1993
90327;2;30/04/1988
90328;1;04/07/2002
90329;1;23/11/1981
90330;2;23/03/1999
90331;1;12/11/1994
90332;1;17/06/2000
90333;1;01/07/1997
90334;2;20/08/1991
90335;2;19/12/1982
90336;1;12/09/1987
90337;1;14/02/1987
90338;1;03/12/2002
90339;2;06/03/1995
90340;2;07/11/1989
90341;2;04/09/1983
90342;2;28/10/1997
90343;1;07/11/1985
90344;2;18/07/2002
90345;2;16/08/2001
90346;1;09/01/1980
90347;2;08/01/1996
90348;2;26/04/2000
90349;1;13/11/1991
90350;2;11/08/1984
90351;1;11/05/1986
90352;2;20/11/1984
90353;1;14/06/1985
90354;1;26/10/2002
90355;2;05/12/1999
90356;1;01/04/1990
90357;2;12/04/1995
90358;1;19/06/1999
90359;1;07/05/1995
90360;2;24/03/1998
90361;1;16/02/1999
90362;2;02/02/1995
90363;2;25/11/1991
90364;2;11/09/1999
90365;1;28/05/1980
90366;1;25/10/1989
90367;2;31/05/1991
90368;1;05/10/1987
90369;1;31/12/1983
90370;2;08/11/1996
90371;1;12/04/1983
90372;2;16/05/1994
90373;1;26/12/1995
90374;1;12/09/1985
90375;1;30/12/1981
90376;1;28/07/1984
90377;1;11/11/1986
90378;2;01/05/1998
90379;2;01/10/1992
90380;1;13/03/1986
90381;1;08/09/1995
90382;1;26/10/2000
90383;2;01/11/2002
90384;1;04/05/1982
90385;2;17/08/1985
90386;2;03/05/1995
90387;2;29/06/1982
90388;1;03/09/1987
90389;1;06/08/1991
90390;2;25/09/1992
90391;1;14/01/1982
90392;1;06/09/2002
90393;2;21/02/1998
90394;2;21/05/1987
90395;2;14/12/1985
90396;2;26/10/2001
90397;1;09/12/1983
90398;1;08/02/1983
90399;2;28/04/1989
90400;1;08/06/1997
90401;1;10/08/1981
90402;1;05/09/1988
90403;2;05/07/1986
90404;1;09/02/1983
90405;1;09/02/2000
90406;1;26/09/1993
90407;1;08/12/1999
90408;2;10/04/1991
90409;1;13/05/1997
90410;1;17/04/1991
90411;1;19/09/2001
90412;2;07/09/1999
90413;1;18/05/1996
90414;1;17/05/1985
90415;1;09/05/1994
90416;1;20/04/1998
90417;2;30/10/1988
90418;2;07/11/1986
90419;1;19/11/1993
90420;2;28/10/1986
90421;1;02/03/1994
90422;1;19/01/1983
90423;2;26/07/1992
90424;2;25/01/1985
90425;2;23/03/1999
90426;1;18/06/1985
90427;1;04/11/1983
90428;1;25/11/1983
90429;2;11/10/1997
90430;1;13/11/1988
90431;1;29/02/1992
90432;1;11/11/1986
90433;1;12/12/1990
90434;1;10/01/1986
90435;2;08/12/2002
90436;2;09/08/1983
90437;2;22/03/1999
90438;2;07/01/1983
90439;1;04/07/1987
90440;2;25/10/1990
90441;1;06/04/2000
90442;1;01/04/1986
90443;1;12/11/1997
90444;1;20/11/1994
90445;2;24/02/1980
90446;2;30/04/2001
90447;2;10/07/1995
90448;1;27/10/1984
90449;2;01/09/1995
90450;2;27/12/1988
90451;2;31/12/1981
90452;2;23/11/1993
90453;1;29/06/1980
90454;1;31/05/1985
90455;2;14/05/1985
90456;2;11/03/1995
90457;2;26/01/1996
90458;1;17/08/1994
90459;2;13/04/1985
90460;1;20/10/1990
90461;2;21/01/1993
90462;1;29/01/1987
90463;2;27/03/2002
90464;2;09/09/1994
90465;2;13/01/1991
90466;2;29/10/1990
90467;1;18/10/1986
90468;2;13/12/1998
90469;2;23/02/1991
90470;1;20/08/1991
90471;1;26/11/1989
90472;1;14/08/2001
90473;1;03/12/1998
90474;2;12/11/1980
90475;1;05/06/1996
90476;2;14/03/1981
90477;2;05/03/2000
90478;2;31/12/1988
90479;1;17/04/1998
90480;1;25/03/1997
90481;2;16/06/1992
90482;1;01/03/1990
90483;2;28/06/1987
90484;1;14/02/2002
90485;1;03/02/1981
90486;1;19/09/2001
90487;2;29/06/1981
90488;2;01/02/1988
90489;2;10/09/1999
90490;1;23/01/1987
90491;1;06/04/1988
90492;2;27/08/1980
90493;2;14/02/1999
90494;2;25/09/1998
90495;2;04/10/1993
90496;1;18/09/1999
90497;2;21/09/1999
90498;1;14/02/2002
90499;2;20/02/1993
90500;1;18/12/1991
90501;1;29/09/1996
90502;2;02/01/1994
90503;1;16/07/2002
90504;2;12/10/1999
90505;2;25/02/1999
90506;2;04/05/1986
90507;1;01/09/1986
90508;1;12/04/1990
90509;1;22/11/1986
90510;2;26/08/1980
90511;1;20/11/1991
90512;2;23/06/1991
90513;2;04/03/1980
90514;2;29/08/1982
90515;1;10/03/1989
90516;2;20/07/1989
90517;2;09/03/1984
90518;1;08/12/1983
90519;1;25/01/1984
90520;1;25/03/1999
90521;1;25/07/1990
90522;1;19/10/2002
90523;1;02/03/1982
90524;2;09/11/1996
90525;2;02/09/1983
90526;2;03/02/1984
90527;2;15/02/1984
90528;2;10/12/1991
90529;1;25/08/1996
90530;1;18/09/1982
90531;2;05/11/1994
90532;1;14/02/1998
90533;2;25/01/1996
90534;1;21/04/1983
90535;2;18/05/1980
90536;2;15/08/1982
90537;1;03/02/1981
90538;2;31/12/1988
90539;1;12/02/1982
90540;2;01/12/2001
90541;1;15/09/1981
90542;2;19/07/1988
90543;2;23/07/1984
90544;2;21/01/1981
90545;2;18/10/1998
90546;2;25/06/1992
90547;1;08/04/1998
90548;1;05/02/1984
90549;1;02/01/1983
90550;1;10/11/1996
90551;1;05/02/1995
90552;1;29/05/1999
90553;2;10/02/1990
90554;1;05/03/1999
90555;2;07/04/1991
90556;2;06/02/1989
90557;1;17/05/1998
90558;1;26/06/1999
90559;1;31/08/1986
90560;2;29/09/1986
90561;2;03/11/1986
90562;2;26/08/1997
90563;1;24/06/1988
90564;1;07/11/1983
90565;1;06/08/1980
90566;1;04/05/1980
90567;1;11/09/1983
90568;1;20/03/1986
90569;2;13/04/1980
90570;1;19/11/1988
90571;2;20/05/1995
90572;2;15/01/1991
90573;1;24/03/1981
90574;1;19/02/1990
90575;2;21/04/1980
90576;2;30/10/1990
90577;1;01/09/1994
90578;2;31/07/1984
90579;1;22/01/1992
90580;1;18/04/1988
90581;1;19/01/2000
90582;1;31/01/1993
90583;2;27/12/1992
90584;1;19/07/1982
90585;1;30/11/1991
90586;2;28/12/1982
90587;2;17/08/1998
90588;2;14/06/1984
90589;1;13/02/1981
90590;1;23/05/1992
90591;1;09/07/1997
90592;2;05/04/1986
90593;2;26/01/1981
90594;2;24/11/2001
90595;1;18/08/1987
90596;1;19/08/1999
90597;1;12/02/1993
90598;2;25/02/1996
90599;2;11/06/1989
90600;1;24/08/1985
90601;1;08/07/1992
90602;1;30/06/1980
90603;1;06/09/1987
90604;1;08/06/1988
90605;2;06/10/1986
90606;2;19/08/1986
90607;2;02/04/1981
90608;1;22/01/1983
90609;1;11/02/1990
90610;1;16/10/1997
90611;2;27/08/1994
90612;1;27/03/1993
90613;2;05/09/2000
90614;2;20/06/1984
90615;1;14/01/1999
90616;1;27/06/1980
90617;1;10/05/1982
90618;1;20/04/1989
90619;1;08/02/1998
90620;2;27/02/2001
90621;2;18/11/1989
90622;1;06/11/1997
90623;2;10/09/1985
90624;1;23/09/1988
90625;1;27/11/1996
90626;1;03/12/1987
90627;2;04/06/1993
90628;2;22/08/1983
90629;1;15/02/1989
90630;2;24/12/1994
90631;1;06/06/1993
90632;2;21/06/1990
90633;2;31/08/1989
90634;2;18/10/1980
90635;1;16/08/1991
90636;1;11/09/1985
90637;2;27/07/1996
90638;1;13/07/1980
90639;2;12/11/1995
90640;2;12/07/1986
90641;2;10/06/1991
90642;2;09/01/1982
90643;2;09/04/1991
90644;2;11/03/1981
90645;1;10/02/1984
90646;1;24/09/1991
90647;2;28/08/1982
90648;2;07/05/1990
90649;2;21/08/1995
90650;1;07/01/1983
90651;1;03/04/1981
90652;2;01/07/1985
90653;2;17/01/1989
90654;2;31/01/1985
90655;2;23/11/1980
90656;1;26/08/1989
90657;1;10/11/2002
90658;2;27/07/1993
90659;1;12/07/1994
90660;2;20/02/1994
90661;2;14/09/1997
90662;2;21/03/1998
90663;2;06/11/1999
90664;1;20/08/1985
90665;1;15/07/1989
90666;2;21/06/1986
90667;2;29/05/1998
90668;1;01/02/1994
90669;1;24/02/2000
90670;2;16/11/1998
90671;1;28/12/2000
90672;2;29/06/1980
90673;2;02/11/1981
90674;1;07/01/1993
90675;2;04/05/1997
90676;1;19/07/1982
90677;2;15/06/1993
90678;2;13/10/1983
90679;1;02/08/2001
90680;1;06/09/1984
90681;2;31/01/1981
90682;2;28/06/2000
90683;2;24/01/1980
90684;1;28/03/1992
90685;1;07/09/1996
90686;1;01/01/1991
90687;2;16/05/1984
90688;1;23/09/1998
90689;1;01/05/1997
90690;2;16/04/1997
90691;2;09/07/1994
90692;2;05/11/1999
90693;2;13/02/1997
90694;2;12/08/1997
90695;1;02/04/1995
90696;1;24/04/1998
90697;2;28/11/1987
90698;1;05/03/1999
90699;1;09/03/1980
90700;1;16/11/1995
90701;2;04/05/1992
90702;2;29/07/1983
90703;2;28/05/1986
90704;2;18/04/1985
90705;1;02/06/1983
90706;1;08/03/1989
90707;2;15/02/1986
90708;1;23/12/1998
90709;2;08/09/1994
90710;2;30/01/1989
90711;2;23/05/1992
90712;2;19/04/1984
90713;1;05/12/1992
90714;2;28/11/1997
90715;2;02/09/1982
90716;2;27/09/1992
90717;1;26/12/1989
90718;2;09/08/1983
90719;2;25/06/1997
90720;1;20/11/1985
90721;2;03/08/1982
90722;2;13/09/1999
90723;1;27/12/1982
90724;2;03/02/2001
90725;1;19/11/1985
90726;2;08/01/1996
90727;1;21/07/1987
90728;1;01/07/1993
90729;2;02/09/1981
90730;1;22/02/1995
90731;1;06/11/1985
90732;1;26/03/1986
90733;2;20/08/1990
90734;1;25/09/1984
90735;2;26/11/2000
90736;2;05/01/1999
90737;1;20/03/1992
90738;1;09/06/1988
90739;1;28/06/1987
90740;2;08/04/2000
90741;1;06/12/1990
90742;2;29/10/1980
90743;1;21/10/1989
90744;2;29/11/1981
90745;1;15/07/1980
90746;1;07/09/1998
90747;2;18/08/1990
90748;1;26/06/2000
90749;2;25/01/1980
90750;1;21/11/1987
90751;2;06/09/2002
90752;1;19/07/1995
90753;2;11/12/2001
90754;1;22/06/1980
90755;1;12/01/1984
90756;1;17/07/2000
90757;2;27/04/1992
90758;2;05/04/1995
90759;2;06/03/1998
90760;1;19/04/1985
90761;1;22/03/1997
90762;2;10/07/1997
90763;2;21/12/1990
90764;2;30/07/1990
90765;1;27/04/2001
90766;1;27/02/1992
90767;1;29/10/1996
90768;2;15/06/2000
90769;2;10/02/1992
90770;1;17/11/1980
90771;1;11/07/1995
90772;2;04/05/2001
90773;2;21/05/1998
90774;1;19/11/1986
90775;1;19/12/1996
90776;1;18/12/2000
90777;2;03/01/1986
90778;1;23/09/1983
90779;1;16/02/1984
90780;2;13/11/2001
90781;2;10/04/1994
90782;1;13/11/1986
90783;2;26/11/2001
90784;1;25/03/1989
90785;2;19/06/1997
90786;1;15/05/1980
90787;2;17/08/1983
90788;2;20/08/2001
90789;2;03/08/1985
90790;2;16/02/1995
90791;1;24/04/1987
90792;2;16/01/1995
90793;1;22/03/1986
90794;2;29/03/1988
90795;1;01/05/1990
90796;1;25/12/1981
90797;2;01/06/2000
90798;2;04/07/1984
90799;1;09/09/1994
90800;1;20/10/1987
90801;1;03/08/1990
90802;2;22/01/1981
90803;2;26/07/1991
90804;2;17/10/1986
90805;1;31/08/1990
90806;2;11/05/1996
90807;1;06/05/1992
90808;2;04/08/1983
90809;2;09/11/1995
90810;1;04/12/1989
90811;2;12/10/1982
90812;1;21/06/1992
90813;1;14/12/1992
90814;1;18/06/1993
90815;2;18/07/2001
90816;1;30/08/1990
90817;1;22/07/1981
90818;1;19/03/1980
90819;2;21/01/1998
90820;2;06/07/1994
90821;1;27/05/1990
90822;2;06/08/2001
90823;1;02/03/1980
90824;2;02/02/1985
90825;1;05/06/1982
90826;1;08/12/1994
90827;1;01/01/1980
90828;2;06/03/1981
90829;2;23/03/1995
90830;2;02/05/1991
90831;1;23/07/1990
90832;2;20/03/1993
90833;1;21/07/1999
90834;2;30/11/2000
90835;1;11/10/1989
90836;2;19/10/1995
90837;2;26/10/1990
90838;1;06/06/1994
90839;1;29/10/1981
90840;1;08/11/2002
90841;1;21/05/1994
90842;1;09/12/1998
90843;2;24/05/1986
90844;2;23/01/1985
90845;1;30/07/1990
90846;2;15/10/1991
90847;1;27/01/2000
90848;1;05/12/1982
90849;2;06/10/1982
90850;2;12/09/1989
90851;1;21/12/1991
90852;1;16/10/1986
90853;1;24/09/1993
90854;2;18/08/2000
90855;2;29/11/1980
90856;1;04/01/1995
90857;2;02/09/1990
90858;2;06/10/1998
90859;1;02/07/1998
90860;2;16/05/1998
90861;2;25/05/2001
90862;1;31/03/1999
90863;2;30/12/1985
90864;1;14/03/1986
90865;1;11/04/1989
90866;1;17/04/1988
90867;1;23/03/1998
90868;1;24/08/1995
90869;1;01/02/1981
90870;1;23/03/2002
90871;1;14/01/1981
90872;1;03/11/1990
90873;2;22/12/1983
90874;2;18/08/1982
90875;2;05/11/2000
90876;2;22/12/1980
90877;1;13/10/1997
90878;2;22/02/1981
90879;1;21/03/1998
90880;1;16/01/2002
90881;1;18/03/1989
90882;1;08/01/1989
90883;1;31/03/1996
90884;2;09/09/1981
90885;2;12/10/1988
90886;2;29/08/1990
90887;1;14/06/1994
90888;2;12/12/1983
90889;1;12/06/1988
90890;1;11/10/1992
90891;1;19/08/1991
90892;2;13/09/2001
90893;2;23/03/1980
90894;1;27/02/2002
90895;2;25/09/2000
90896;1;11/05/1994
90897;1;07/11/1992
90898;1;25/12/2002
90899;2;05/02/1988
90900;1;28/06/1992
90901;2;22/01/1981
90902;1;05/04/1994
90903;1;31/12/1997
90904;2;03/08/1989
90905;1;01/05/1988
90906;2;19/08/1997
90907;2;11/10/1989
90908;1;20/10/1987
90909;1;26/06/1993
90910;2;19/11/1986
90911;2;01/09/1999
90912;1;03/10/2002
90913;2;07/08/1980
90914;2;20/10/1983
90915;1;07/05/1989
90916;1;17/03/1982
90917;2;29/09/2000
90918;1;25/06/1988
90919;2;07/09/1981
90920;1;15/07/1989
90921;2;08/11/1995
90922;2;13/10/1997
90923;1;19/08/1997
90924;2;02/10/1980
90925;2;25/04/1986
90926;1;18/06/1994
90927;1;10/04/1988
90928;2;04/07/1984
90929;2;23/06/1983
90930;1;13/06/1996
90931;2;08/12/1999
90932;1;18/09/1998
90933;2;19/06/1996
90934;1;01/04/1989
90935;1;09/08/1995
90936;2;26/03/1981
90937;1;18/10/1989
90938;2;20/12/1999
90939;2;07/10/2002
90940;1;10/11/2001
90941;1;28/11/1986
90942;1;11/01/2001
90943;1;19/07/1984
90944;2;02/03/1989
90945;2;24/11/1985
90946;2;10/05/1994
90947;1;20/01/1999
90948;1;06/12/1983
90949;1;28/11/1990
90950;2;04/11/1985
90951;1;07/09/1995
90952;1;30/06/2000
90953;2;30/09/1984
90954;1;04/07/1980
90955;2;05/02/2002
90956;2;10/03/1984
90957;1;14/09/1996
90958;1;17/12/1989
90959;2;23/02/1985
90960;1;05/01/1988
90961;1;03/08/1986
90962;1;05/06/1981
90963;2;05/12/1995
90964;2;03/07/1995
90965;1;14/09/1998
90966;2;01/04/1996
90967;1;24/02/1988
90968;2;03/07/1990
90969;2;20/12/1995
90970;2;21/08/1986
90971;2;18/02/1983
90972;1;07/04/1989
90973;2;14/07/1991
90974;2;24/06/1986
90975;2;05/02/1994
90976;1;12/12/1981
90977;2;18/04/1991
90978;1;06/03/2002
90979;1;10/07/1981
90980;1;21/10/1981
90981;2;04/11/1988
90982;2;26/07/1994
90983;1;01/09/1987
90984;1;14/03/1987
90985;1;11/02/1997
90986;1;12/02/1999
90987;1;03/06/2001
90988;1;10/09/1980
90989;1;24/12/1996
90990;2;23/08/1995
90991;1;23/08/1990
90992;1;30/03/1993
90993;1;10/09/1989
90994;2;02/08/2000
90995;1;15/05/1981
90996;1;15/05/1984
90997;2;10/06/1997
90998;1;06/02/1998
90999;2;20/02/1982
91000;1;25/10/1986
91001;2;08/05/1991
91002;2;28/10/2000
91003;2;21/08/1989
91004;1;02/03/2000
91005;1;21/05/1999
91006;2;14/11/1999
91007;1;04/04/1985
91008;2;24/10/1996
91009;1;15/07/1989
91010;2;16/02/1987
91011;1;01/12/1992
91012;2;14/01/1987
91013;1;06/11/1986
91014;1;23/03/1990
91015;2;08/09/2001
91016;2;06/09/2001
91017;2;12/07/1980
91018;1;15/05/1987
91019;1;02/04/1998
91020;1;20/07/1983
91021;1;20/02/1987
91022;1;06/01/1995
91023;2;11/06/1989
91024;2;18/04/1999
91025;2;31/01/1997
91026;2;13/12/1998
91027;2;28/03/2002
91028;1;24/09/1980
91029;2;10/09/1980
91030;1;09/02/1981
